id__id,treat__treat,race_black__cat,race_hispan__cat,race_white__cat,married_0__cat,married_1__cat,nodegree_0__cat,nodegree_1__cat,age__num,educ__num,re74__num,re75__num,exact_match__group,features,is_matched,strata
PSID309,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,12.0,9022.424,0.0,all,"(11,[2,4,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.226453119011943,4.565645945749666,1.3927868900219644])",PSID309,NSW124:PSID309
PSID310,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23.0,11.0,8910.745,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.327655533512486,4.185175450270528,1.375547061003647])",,
PSID311,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,7.0,8832.375,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,5.566132797529858,2.663293468353972,1.3634491249533105])",,
PSID312,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,26.0,14.0,8411.132,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.631262777014115,5.326586936707944,1.298422062612467])",,
PSID313,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,12.0,8125.079,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.4408820930184576,4.565645945749666,1.2542642101050419])",,
PSID314,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.0,11.0,8013.401,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.226453119011943,4.185175450270528,1.2370245354562033])",,
PSID315,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,12.0,6156.016,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.137274849516829,4.565645945749666,0.9503009811515678])",,
PSID316,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,12.0,5797.47,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.8949524220204723])",PSID316,NSW116:PSID316
PSID317,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,10.0,5523.173,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.428857948013029,3.8047049547913887,0.8526093371053369])",PSID317,NSW110:PSID317
PSID318,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,36.0,12.0,5374.269,0.0,all,"(11,[2,4,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.6432869220195436,4.565645945749666,0.8296231042402189])",,
PSID319,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,9.0,5229.283,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.42423445931225,0.8072416909928782])",,
PSID320,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23.0,8.0,4610.155,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.327655533512486,3.043763963833111,0.7116672243478259])",,
PSID321,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,11.0,3975.352,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.5420845075190006,4.185175450270528,0.6136730161232277])",,
PSID322,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,12.0,3893.063,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.327655533512486,4.565645945749666,0.600970106085635])",,
PSID323,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,29.0,10.0,3751.996,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.9348700205157434,3.8047049547913887,0.5791936668255505])",PSID323,NSW23:PSID323
PSID324,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,9.0,3438.513,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.428857948013029,3.42423445931225,0.5308014595157682])",,
PSID325,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,10.0,3360.143,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.8216434610097718,3.8047049547913887,0.5187035234654316])",PSID325,NSW125:PSID325
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW144:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW162:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW95:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW57:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW5:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW106:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW86:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW79:PSID326
PSID326,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,8.0,3299.405,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,4.554108652524429,3.043763963833111,0.5093274300645724])",PSID326,NSW63:PSID326
PSID327,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,13.0,3015.312,0.0,all,"(11,[1,3,5,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.1252507045114,4.9461164412288054,0.4654721417355147])",,
PSID328,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29.0,13.0,2780.2,0.0,all,"(11,[2,4,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.9348700205157434,4.9461164412288054,0.4291780248455476])",,
PSID329,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,15.0,2629.336,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.1252507045114,5.707057432187083,0.405889227802062])",,
PSID330,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,16.0,2564.68,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.226453119011943,6.087527927666222,0.3959083147834253])",PSID330,NSW9:PSID330
PSID331,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,12.0,2355.039,0.0,all,"(11,[0,4,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.36354614288692677])",PSID331,NSW38:PSID331
PSID331,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,12.0,2355.039,0.0,all,"(11,[0,4,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.36354614288692677])",PSID331,NSW115:PSID331
PSID332,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,14.0,2210.053,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.0240482900108576,5.326586936707944,0.34116472963958605])",,
PSID333,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,6.0,1955.348,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,2.282822972874833,0.3018460515522955])",PSID333,NSW162:PSID333
PSID333,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,6.0,1955.348,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,2.282822972874833,0.3018460515522955])",PSID333,NSW85:PSID333
PSID333,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,6.0,1955.348,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,2.282822972874833,0.3018460515522955])",PSID333,NSW49:PSID333
PSID333,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,6.0,1955.348,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,2.282822972874833,0.3018460515522955])",PSID333,NSW37:PSID333
PSID333,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,6.0,1955.348,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,2.282822972874833,0.3018460515522955])",PSID333,NSW62:PSID333
PSID333,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,6.0,1955.348,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,2.282822972874833,0.3018460515522955])",PSID333,NSW51:PSID333
PSID334,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1822.118,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.28127940589724465])",PSID334,NSW2:PSID334
PSID334,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1822.118,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.28127940589724465])",PSID334,NSW112:PSID334
PSID335,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1681.051,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.25950296663716016])",PSID335,NSW113:PSID335
PSID335,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1681.051,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.25950296663716016])",PSID335,NSW127:PSID335
PSID335,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1681.051,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.25950296663716016])",PSID335,NSW120:PSID335
PSID336,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,13.0,1657.54,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.0240482900108576,4.9461164412288054,0.2558735858220592])",,
PSID337,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1655.58,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.2555710216436917])",PSID337,NSW82:PSID337
PSID337,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1655.58,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.2555710216436917])",PSID337,NSW113:PSID337
PSID337,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1655.58,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.2555710216436917])",PSID337,NSW127:PSID337
PSID337,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1655.58,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.2555710216436917])",PSID337,NSW120:PSID337
PSID338,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,26.0,5.0,1573.291,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.631262777014115,1.9023524773956944,0.242868111606099])",,
PSID339,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,9.0,1563.495,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.631262777014115,3.42423445931225,0.24135590819217664])",PSID339,NSW28:PSID339
PSID339,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,9.0,1563.495,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.631262777014115,3.42423445931225,0.24135590819217664])",PSID339,NSW87:PSID339
PSID339,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,9.0,1563.495,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.631262777014115,3.42423445931225,0.24135590819217664])",PSID339,NSW100:PSID339
PSID340,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,12.0,1504.717,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.327655533512486,4.565645945749666,0.2322823789696849])",PSID340,NSW116:PSID340
PSID340,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,12.0,1504.717,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.327655533512486,4.565645945749666,0.2322823789696849])",PSID340,NSW96:PSID340
PSID340,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,12.0,1504.717,0.0,all,"(11,[2,3,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.327655533512486,4.565645945749666,0.2322823789696849])",PSID340,NSW89:PSID340
PSID341,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,9.0,1500.798,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.42423445931225,0.23167740498242867])",PSID341,NSW28:PSID341
PSID341,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,9.0,1500.798,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.42423445931225,0.23167740498242867])",PSID341,NSW2:PSID341
PSID341,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,9.0,1500.798,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.42423445931225,0.23167740498242867])",PSID341,NSW87:PSID341
PSID341,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,9.0,1500.798,0.0,all,"(11,[1,3,6,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.42423445931225,0.23167740498242867])",PSID341,NSW100:PSID341
PSID342,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,10.0,1412.631,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.8047049547913887,0.21806711114869104])",PSID342,NSW60:PSID342
PSID342,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,10.0,1412.631,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.0240482900108576,3.8047049547913887,0.21806711114869104])",PSID342,NSW76:PSID342
PSID343,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,36.0,11.0,1404.794,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.6432869220195436,4.185175450270528,0.2168573175436574])",,
PSID344,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,39.0,12.0,1289.198,0.0,all,"(11,[2,4,5,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.9468941655211722,4.565645945749666,0.19901282327704137])",PSID344,NSW10:PSID344
PSID345,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,9.0,1222.582,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.7204410465092288,3.42423445931225,0.1887293460800372])",PSID345,NSW131:PSID345
PSID345,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,9.0,1222.582,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.7204410465092288,3.42423445931225,0.1887293460800372])",PSID345,NSW111:PSID345
PSID346,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,55.0,3.0,1208.868,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,5.566132797529858,1.1414114864374165,0.18661232304833733])",,
PSID347,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0,8.0,1202.99,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.8336676060152004,3.043763963833111,0.18570493925219242])",,
PSID348,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,12.0,1058.004,0.0,all,"(11,[1,3,5,7,8,9],[3.1056215479114626,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.565645945749666,0.16332352600485173])",,
PSID349,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,37.0,7.0,963.9593,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.744489336520086,2.663293468353972,0.1488058946858128])",,
PSID350,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,9.0,920.8554,0.0,all,"(11,[2,4,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.619238632008686,3.42423445931225,0.1421519681103362])",,
PSID351,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,10.0,646.558,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.7204410465092288,3.8047049547913887,0.0998088214474094])",,
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW107:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW84:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW81:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW74:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW70:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW54:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW35:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW20:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW17:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW77:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW50:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW7:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW117:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW120:PSID352
PSID352,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,12.0,566.2281,0.0,all,"(11,[0,3,5,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.428857948013029,4.565645945749666,0.08740833665565328])",PSID352,NSW3:PSID352
PSID353,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,11.0,540.7576,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.185175450270528,0.08347646884692422])",PSID353,NSW60:PSID353
PSID353,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,11.0,540.7576,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.9228458755103146,4.185175450270528,0.08347646884692422])",PSID353,NSW76:PSID353
PSID354,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,411.446,0.0,all,"(11,[0,4,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,5.060120725027144,1.9023524773956944,0.06351470455744235])",PSID354,NSW58:PSID354
PSID354,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,411.446,0.0,all,"(11,[0,4,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,5.060120725027144,1.9023524773956944,0.06351470455744235])",PSID354,NSW155:PSID354
PSID354,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,411.446,0.0,all,"(11,[0,4,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,5.060120725027144,1.9023524773956944,0.06351470455744235])",PSID354,NSW39:PSID354
PSID354,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,411.446,0.0,all,"(11,[0,4,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,5.060120725027144,1.9023524773956944,0.06351470455744235])",PSID354,NSW69:PSID354
PSID355,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,384.0163,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.05928039606592881])",PSID355,NSW78:PSID355
PSID355,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,384.0163,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.05928039606592881])",PSID355,NSW11:PSID355
PSID355,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,384.0163,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.05928039606592881])",PSID355,NSW6:PSID355
PSID355,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,384.0163,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.05928039606592881])",PSID355,NSW97:PSID355
PSID355,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,384.0163,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,1.9228458755103146,3.42423445931225,0.05928039606592881])",PSID355,NSW123:PSID355
PSID356,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,1.0,348.7495,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,3.6432869220195436,0.38047049547913886,0.05383627853243375])",PSID356,NSW32:PSID356
PSID356,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,1.0,348.7495,0.0,all,"(11,[0,3,6,7,8,9],[2.0432632845468692,2.0276692185838283,2.0698840201324655,3.6432869220195436,0.38047049547913886,0.05383627853243375])",PSID356,NSW65:PSID356
PSID357,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,11.0,321.3198,0.0,all,"(11,[2,3,6,7,8,9],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.8216434610097718,4.185175450270528,0.04960197004092022])",,
